line_item,order_id,date_submitted,month_submitted,department,discount_amount,product_name,product_id,qty,price,category,color,size
4606,24559,11/4/2021,November,Dialysis,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,M
4607,24560,11/4/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,XL
4608,24560,11/4/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,XL
4609,24561,11/4/2021,November,Department of Neuroscience,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,S
4610,24562,11/4/2021,November,Department of Neuroscience,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,L
4611,24562,11/4/2021,November,Department of Neuroscience,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4612,24562,11/4/2021,November,Department of Neuroscience,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,S
4613,24563,11/4/2021,November,Endocrine Research Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
4614,24564,11/4/2021,November,Family Clinic SE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,56,Ladies',Black,3XL
4615,24565,11/4/2021,November,Family Clinic SE,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
4616,24566,11/4/2021,November,Dialysis,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
4617,24567,11/4/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4618,24568,11/4/2021,November,Transplant Surgery,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,L
4619,24568,11/4/2021,November,Transplant Surgery,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,L
4620,24569,11/4/2021,November,Community Pediatric and Adolescent Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Red,L
4621,24571,11/4/2021,November,Nephrology and Hypertension,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
4622,24572,11/4/2021,November,Nephrology and Hypertension,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Heather Olive,L
4623,24573,11/4/2021,November,Cardiovascular Diseases,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,S
4624,24574,11/4/2021,November,Division of Endocrinology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Black/Charcoal,2XL
4625,24575,11/4/2021,November,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,M
4626,24576,11/5/2021,November,Division of Clinical Microbiology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Space Blue,XL
4627,24576,11/5/2021,November,Division of Clinical Microbiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,XL
4628,24577,11/5/2021,November,Dialysis,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4629,24578,11/5/2021,November,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XS
4630,24578,11/5/2021,November,Hematology/Oncology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,XS
4631,24579,11/5/2021,November,Division of Clinical Microbiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
4632,24580,11/5/2021,November,Heart and Lung Transplant Progressive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4633,24581,11/5/2021,November,Hematology/Oncology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
4634,24581,11/5/2021,November,Hematology/Oncology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Teal,XL
4635,24582,11/5/2021,November,Department of Neuroscience,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,XL
4636,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Black,2XL
4637,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,2,64,Ladies',Heather Blue,L
4638,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Heather Blue,2XL
4639,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
4640,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Heather Blue,M
4641,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
4642,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,2,64,Men's,Heather Blue,M
4643,24583,11/5/2021,November,No Department,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,XL
4644,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,2,71,Men's,Black/Charcoal,2XL
4645,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,2,68,Men's,Midnight Grey,XL
4646,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,2,68,Men's,Midnight Grey,M
4647,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,L
4648,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,2,68,Men's,Dark Loden,XL
4649,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,74,Men's,Dark Loden,3XL
4650,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,L
4651,24583,11/5/2021,November,No Department,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,71,Men's,Dark Loden,2XL
4652,24583,11/5/2021,November,No Department,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,74,Ladies',Dark Ash/Black,2XL
4653,24583,11/5/2021,November,No Department,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4654,24583,11/5/2021,November,No Department,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Cobalt/Charcoal,L
4655,24583,11/5/2021,November,No Department,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
4656,24583,11/5/2021,November,No Department,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,L
4657,24584,11/5/2021,November,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,S
4658,24585,11/5/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4659,24585,11/5/2021,November,Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
4660,24586,11/5/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4661,24586,11/5/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
4662,24587,11/5/2021,November,Department of Neuroscience,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,M
4663,24587,11/5/2021,November,Department of Neuroscience,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,L
4664,24588,11/5/2021,November,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Lime/Charcoal,M
4665,24589,11/5/2021,November,Nephrology and Hypertension,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
4666,24590,11/5/2021,November,Division of Hand Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Heather Blue,2XL
4667,24590,11/5/2021,November,Division of Hand Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Carbon,S
4668,24591,11/5/2021,November,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,S
4669,24592,11/5/2021,November,Division of Hand Surgery,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,L
4670,24592,11/5/2021,November,Division of Hand Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
4671,24593,11/5/2021,November,Central Sterile Processing,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Chili Red,L
4672,24594,11/5/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Navy/Charcoal,2XL
4673,24595,11/5/2021,November,Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4674,24596,11/5/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4675,24597,11/5/2021,November,Heart and Lung Transplant Progressive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
4676,24598,11/6/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,86,Ladies',Navy/Charcoal,3XL
4677,24599,11/6/2021,November,Vascular Surgery/Medical Progressive Care,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,L
4678,24600,11/6/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,62,Men's,Navy,3XL
4679,24601,11/6/2021,November,Transplant Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,L
4680,24601,11/6/2021,November,Transplant Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
4681,24602,11/6/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4682,24603,11/6/2021,November,Dialysis,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,L
4683,24603,11/6/2021,November,Dialysis,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Hot Pink,L
4684,24603,11/6/2021,November,Dialysis,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Heather Eggplant,M
4685,24604,11/6/2021,November,Heart and Lung Transplant Progressive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4686,24605,11/6/2021,November,Dialysis,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Tundra,XL
4687,24605,11/6/2021,November,Dialysis,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Heather Olive,XL
4688,24606,11/7/2021,November,Intensive Care Unit,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,M
4689,24606,11/7/2021,November,Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
4690,24607,11/7/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,L
4691,24608,11/7/2021,November,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,M
4692,24609,11/7/2021,November,Vascular Surgery/Medical Progressive Care,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,M
4693,24610,11/8/2021,November,Central Sterile Processing,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4694,24611,11/8/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,XL
4695,24612,11/8/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,L
4696,24613,11/8/2021,November,Division of Endocrinology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,M
4697,24614,11/8/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,M
4698,24614,11/8/2021,November,Intensive Care Unit,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,M
4699,24615,11/8/2021,November,Division of Clinical Microbiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,82,Men's,Burnt Orange/Charcoal,2XL
4700,24615,11/8/2021,November,Division of Clinical Microbiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,53,Men's,Black,2XL
4701,24616,11/8/2021,November,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,S
4702,24617,11/8/2021,November,Family Clinic NE,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
4703,24618,11/8/2021,November,Department of Neuroscience,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4704,24619,11/8/2021,November,Family Clinic NE,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
4705,24620,11/8/2021,November,Heart and Lung Transplant Progressive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
4706,24620,11/8/2021,November,Heart and Lung Transplant Progressive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
4707,24621,11/8/2021,November,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,XL
4708,24622,11/8/2021,November,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4709,24623,11/8/2021,November,Family Clinic NE,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,XL
4710,24624,11/8/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,L
4711,24625,11/8/2021,November,Cardiovascular Diseases,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,68,Ladies',Black,2XL
4712,24626,11/8/2021,November,Family Clinic NE,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,M
4713,24627,11/8/2021,November,Cardiovascular Diseases,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
4714,24628,11/8/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4715,24628,11/8/2021,November,Intensive Care Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,S
4716,24629,11/8/2021,November,Division of Clinical Microbiology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,M
4717,24630,11/8/2021,November,Nephrology and Hypertension,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,L
4718,24631,11/8/2021,November,Endocrine Research Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4719,24632,11/8/2021,November,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,XL
4720,24633,11/8/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Black,2XL
4721,24634,11/8/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,S
4722,24634,11/8/2021,November,Cardiovascular Diseases,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,40,Men's,Maroon,2XL
4723,24634,11/8/2021,November,Cardiovascular Diseases,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,L
4724,24635,11/8/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Space Blue,S
4725,24636,11/8/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,L
4726,24637,11/8/2021,November,Intensive Care Unit,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,L
4727,24638,11/8/2021,November,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,S
4728,24638,11/8/2021,November,Hematology/Oncology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,S
4729,24639,11/8/2021,November,Physical Medicine & Rehabilitation,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,86,Men's,Black/Charcoal,XLT
4730,24640,11/8/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4731,24641,11/8/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,S
4732,24642,11/9/2021,November,Intensive Care Unit,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Navy,M
4733,24643,11/9/2021,November,Infusion Therapy Center,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,XL
4734,24644,11/9/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,S
4735,24645,11/9/2021,November,Department of Neuroscience,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
4736,24646,11/9/2021,November,Intensive Care Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,XS
4737,24647,11/9/2021,November,Infusion Therapy Center,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,M
4738,24648,11/9/2021,November,Dialysis,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
4739,24649,11/9/2021,November,Endocrine Research Unit,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Teal,S
4740,24650,11/9/2021,November,Division of Endocrinology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,40,Men's,Navy,2XL
4741,24651,11/9/2021,November,Infusion Therapy Center,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Hot Pink,S
4742,24653,11/9/2021,November,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4743,24654,11/9/2021,November,Infusion Therapy Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,L
4744,24655,11/9/2021,November,Department of Laboratory Medicine and Pathology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Carbon,2XL
4745,24656,11/9/2021,November,Cardiovascular Diseases,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
4746,24657,11/9/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
4747,24658,11/9/2021,November,Cardiovascular Diseases,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,L
4748,24659,11/9/2021,November,Department of Neuroscience,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,L
4749,24660,11/9/2021,November,Infusion Therapy Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Heather Fuchsia,L
4750,24661,11/9/2021,November,Hematology/Oncology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,L
4751,24662,11/9/2021,November,Nephrology and Hypertension,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
4752,24663,11/9/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4753,24664,11/9/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Black,2XL
4754,24665,11/9/2021,November,Infusion Therapy Center,0,SWEATER KNIT FLEECE (ASHTON),9890,1,64,Men's,Heather Slate Blue,2XL
4755,24666,11/9/2021,November,Department of Laboratory Medicine and Pathology,0,SWEATER KNIT FLEECE (ASHTON),9890,1,64,Men's,Heather Athletic Grey,2XL
4756,24666,11/9/2021,November,Department of Laboratory Medicine and Pathology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,53,Men's,Black,2XL
4757,24667,11/9/2021,November,Hematology/Oncology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,S
4758,24668,11/9/2021,November,Hematology/Oncology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
4759,24669,11/9/2021,November,Division of Endocrinology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,XL
4760,24670,11/9/2021,November,Cardiovascular Diseases,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Heather Teal,S
4761,24671,11/9/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,XS
4762,24672,11/9/2021,November,Infusion Therapy Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,L
4763,24672,11/9/2021,November,Infusion Therapy Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Lime/Charcoal,L
4764,24673,11/9/2021,November,Intensive Care Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,M
4765,24674,11/9/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,60,Men's,Black,2XL
4766,24675,11/9/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,XL
4767,24676,11/9/2021,November,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Charcoal,2XL
4768,24677,11/9/2021,November,Central Sterile Processing,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
4769,24678,11/10/2021,November,Cardiovascular Diseases,15,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,L
4770,24679,11/10/2021,November,Endocrine Research Unit,5,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,M
4771,24679,11/10/2021,November,Endocrine Research Unit,5,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,86,Men's,Black/Charcoal,LT
4772,24680,11/10/2021,November,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,M
4773,24681,11/10/2021,November,Cardiovascular Diseases,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,S
4774,24682,11/10/2021,November,Hematology/Oncology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,L
4775,24683,11/10/2021,November,Community Pediatric and Adolescent Medicine,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Dark Ash,S
4776,24683,11/10/2021,November,Community Pediatric and Adolescent Medicine,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Midnight Grey,S
4777,24684,11/10/2021,November,Division of Endocrinology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
4778,24685,11/10/2021,November,Intensive Care Unit,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Indigo,L
4779,24686,11/10/2021,November,Cardiovascular Diseases,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,M
4780,24687,11/11/2021,November,Infusion Therapy Center,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Dark Ash,XL
